temporada,programa,cancion,artista,j1,j2,j3,j4,publico,bonus,final,total,j5,titulo,autor,especiales,pais,region,ciudad,sexo,edad,categoria
5,16,"El hombre del piano, de Ana Belén",Esther Arroyo,8,7,8,5,5,,12.0,28 (7),0,El hombre del piano,Ana Belén,,España,Andalucía,Cádiz,F,48,TV
5,17,"Smile, de Judy Garland",Esther Arroyo,9,9,7,9,7,,15.0,34 (8),0,Smile,Judy Garland,,España,Andalucía,Cádiz,F,48,TV
5,1,"Mediterráneo, de Carlos Segarra (Los Rebeldes)",Canco Rodríguez,6,6,6,6,6,,12.0,24 (6),0,Mediterráneo,Carlos Segarra (Los Rebeldes),,España,Andalucía,Málaga,M,39,Humorista
5,2,"Soy lo que me das, de Chenoa",Canco Rodríguez,7,6,6,6,6,,12.0,25 (6),0,Soy lo que me das,Chenoa,,España,Andalucía,Málaga,M,39,Humorista
5,3,"Juanita Banana, de Luis Aguilé",Canco Rodríguez,5,6,5,5,5,,10.0,21 (5),0,Juanita Banana,Luis Aguilé,,España,Andalucía,Málaga,M,39,Humorista
5,4,"La chica de ayer, de Antonio Vega (Nacha Pop)",Canco Rodríguez,5,9,5,11,8,,15.0,30 (7),0,La chica de ayer,Antonio Vega (Nacha Pop),,España,Andalucía,Málaga,M,39,Humorista
5,5,"Come As You Are, de Kurt Cobain (Nirvana)",Canco Rodríguez,4,7,6,5,5,,10.0,22 (5),0,Come As You Are,Kurt Cobain (Nirvana),,España,Andalucía,Málaga,M,39,Humorista
5,6,"Friday I'm in Love, de Robert Smith (The Cure)",Canco Rodríguez,12,12,12,12,10,,22.0,48 (12),0,Friday I'm in Love,Robert Smith (The Cure),,España,Andalucía,Málaga,M,39,Humorista
5,7,"Trololo, de  Eduard Khill",Canco Rodríguez,8,8,5,7,7,,14.0,28 (7),0,Trololo,Eduard Khill,,España,Andalucía,Málaga,M,39,Humorista
5,8,"Madre Tierra, de Chayanne",Canco Rodríguez,6,6,5,7,5,,11.0,24 (6),0,Madre Tierra,Chayanne,,España,Andalucía,Málaga,M,39,Humorista
5,9,"Devuélveme la vida, de Antonio Orozco",Canco Rodríguez,12,10,10,12,12,,24.0,44 (12),0,Devuélveme la vida,Antonio Orozco,,España,Andalucía,Málaga,M,39,Humorista
5,10,"Singin' in the Rain, de Gene Kelly (Cantando bajo la lluvia)",Canco Rodríguez,9,9,7,9,8,,17.0,34 (9),0,Singin' in the Rain,Gene Kelly (Cantando bajo la lluvia),,España,Andalucía,Málaga,M,39,Humorista
5,11,"Me enamora, de Juanes",Canco Rodríguez,4,4,4,4,4,,8.0,16 (4),0,Me enamora,Juanes,,España,Andalucía,Málaga,M,39,Humorista
5,12,"Get Lucky, de Pharrell Williams y Daft Punk",Canco Rodríguez,6,10,10,10,12,,22.0,36 (10),0,Get Lucky,Pharrell Williams y Daft Punk,,España,Andalucía,Málaga,M,39,Humorista
5,13,"Moving, de Macaco",Canco Rodríguez,6,7,8,7,8,,16.0,28 (8),0,Moving,Macaco,,España,Andalucía,Málaga,M,39,Humorista
5,14,"Hit the Road, Jack, de Ray Charles con Sweet California como The Raelettes (Trae un amigo)",Canco Rodríguez,8,10,10,9,10,,20.0,37 (10),0,"Hit the Road, Jack",Ray Charles con Sweet California como The Raelettes (Trae un amigo),Trae un amigo,España,Andalucía,Málaga,M,39,Humorista
5,15,"No dejes de soñar, de Manuel Carrasco",Canco Rodríguez,7,7,7,11,12,,20.0,32 (8),0,No dejes de soñar,Manuel Carrasco,,España,Andalucía,Málaga,M,39,Humorista
5,16,"Cuando los ángeles lloran, de Fernando Olvera (Maná) con Adrián Lastra como Miguel Ríos (Trae un amigo)",Canco Rodríguez,5,8,7,7,7,,12.0,27 (5),0,Cuando los ángeles lloran,Fernando Olvera (Maná) con Adrián Lastra como Miguel Ríos (Trae un amigo),Trae un amigo,España,Andalucía,Málaga,M,39,Humorista
5,17,"Infinito, de Enrique Bunbury",Canco Rodríguez,11,11,8,10,9,,20.0,40 (11),0,Infinito,Enrique Bunbury,,España,Andalucía,Málaga,M,39,Humorista
5,1,"Picky, de Joey Montana",David Guapo,4,4,4,5,5,,9.0,17 (4),0,Picky,Joey Montana,,España,Cataluña,Barcelona,M,36,Humorista
5,2,"Hymn for the Weekend, de Chris Martin (Coldplay)",David Guapo,4,5,4,4,5,,9.0,17 (4),0,Hymn for the Weekend,Chris Martin (Coldplay),,España,Cataluña,Barcelona,M,36,Humorista
5,3,"Cómo te atreves, de Juan Pablo Isaza (Morat) (Original y copia)",David Guapo,6,5,4,4,4,,8.0,19 (4),0,Cómo te atreves,Juan Pablo Isaza (Morat) (Original y copia),Original,España,Cataluña,Barcelona,M,36,Humorista
5,4,"Ven sin temor, de Bruno Lomas con Las Supremas de Móstoles como coristas",David Guapo,7,8,6,9,6,,12.0,30 (6),0,Ven sin temor,Bruno Lomas con Las Supremas de Móstoles como coristas,,España,Cataluña,Barcelona,M,36,Humorista
5,5,"Adiós, papá, de Coque Malla (Los Ronaldos)",David Guapo,10,9,8,7,7,,15.0,34 (8),0,"Adiós, papá",Coque Malla (Los Ronaldos),,España,Cataluña,Barcelona,M,36,Humorista
5,6,"Walk of Life, de Mark Knopfler (Dire Straits)",David Guapo,7,5,5,7,5,,10.0,24 (5),0,Walk of Life,Mark Knopfler (Dire Straits),,España,Cataluña,Barcelona,M,36,Humorista
5,7,"Duro de pelar, de Rebeca",David Guapo,4,5,4,5,4,,8.0,18 (4),0,Duro de pelar,Rebeca,,España,Cataluña,Barcelona,M,36,Humorista
5,8,"Duele el corazón, de Enrique Iglesias",David Guapo,5,5,6,5,8,,13.0,21 (5),0,Duele el corazón,Enrique Iglesias,,España,Cataluña,Barcelona,M,36,Humorista
5,9,"Me duele la cara de ser tan guapo, de Alfonso Aguado (Los Inhumanos)",David Guapo,11,8,12,8,8,,18.0,39 (10),0,Me duele la cara de ser tan guapo,Alfonso Aguado (Los Inhumanos),,España,Cataluña,Barcelona,M,36,Humorista
5,10,"A puro dolor, de Ángel López (Son by Four)",David Guapo,5,5,6,8,7,,13.0,24 (6),0,,,,España,Cataluña,Barcelona,M,36,Humorista
5,11,"I'm Yours, de Jason Mraz",David Guapo,10,8,7,10,5,,14.0,35 (9),0,I'm Yours,Jason Mraz,,España,Cataluña,Barcelona,M,36,Humorista
5,12,"Sofía, de Álvaro Soler (Original y Copia)",David Guapo,5,5,5,4,4,,9.0,19 (5),0,,,Original,España,Cataluña,Barcelona,M,36,Humorista
5,13,"Una vez más, de David Otero (Original y copia)",David Guapo,12,12,12,12,9,,21.0,48 (12),0,Una vez más,David Otero (Original y copia),Original,España,Cataluña,Barcelona,M,36,Humorista
5,14,"Sweet Home Alabama, de Lynyrd Skynyrd",David Guapo,9,6,5,5,5,,11.0,25 (6),0,Sweet Home Alabama,Lynyrd Skynyrd,,España,Cataluña,Barcelona,M,36,Humorista
5,15,"Cuéntame un cuento, de Jesús Cifuentes (Celtas Cortos)",David Guapo,8,6,4,4,4,,10.0,22 (6),0,Cuéntame un cuento,Jesús Cifuentes (Celtas Cortos),,España,Cataluña,Barcelona,M,36,Humorista
5,16,"Cien gaviotas, de Mikel Erentxun (Duncan Dhu)",David Guapo,9,5,5,9,6,,14.0,28 (8),0,Cien gaviotas,Mikel Erentxun (Duncan Dhu),,España,Cataluña,Barcelona,M,36,Humorista
5,17,"Folsom Prison Blues, de Johnny Cash",David Guapo,10,8,6,7,6,,13.0,31 (7),0,Folsom Prison Blues,Johnny Cash,,España,Cataluña,Barcelona,M,36,Humorista
5,1,"El ritmo de la noche, de María Chica Sánchez (Mystic)",Yolanda Ramos,5,5,5,4,4,,9.0,24 (5),0,El ritmo de la noche,María Chica Sánchez (Mystic),,España,Cataluña,Sabadell,F,47,Humorista
5,2,"Un pueblo es, María Ostiz",Yolanda Ramos,5,4,5,5,4,,9.0,19 (5),0,,,,España,Cataluña,Sabadell,F,47,Humorista
5,3,"Pippi Calzaslargas, de Pippi Långstrump (Pipi Calzaslargas)",Yolanda Ramos,4,4,12,10,7,,15.0,30 (8),0,Pippi Calzaslargas,Pippi Långstrump (Pipi Calzaslargas),,España,Cataluña,Sabadell,F,47,Humorista
5,4,"La salchipapa, de Leticia Sabater",Yolanda Ramos,10,6,7,10,7,,16.0,33 (9),0,La salchipapa,Leticia Sabater,,España,Cataluña,Sabadell,F,47,Humorista
5,5,"Hola, mi amor, de Junco",Yolanda Ramos,7,6,5,11,4,,11.0,29 (7),0,"Hola, mi amor",Junco,,España,Cataluña,Sabadell,F,47,Humorista
5,6,"Big Spender, de Norma Duval",Yolanda Ramos,5,7,8,5,6,,12.0,25 (6),0,Big Spender,Norma Duval,,España,Cataluña,Sabadell,F,47,Humorista
5,7,"Maman, maman, de Jean Jacques",Yolanda Ramos,6,6,8,8,5,,13.0,28 (8),0,"Maman, maman",Jean Jacques,,España,Cataluña,Sabadell,F,47,Humorista
5,8,"Piece of my heart, de Janis Joplin con Las Supremas de Móstoles como coristas",Yolanda Ramos,4,4,4,4,6,,10.0,16 (4),0,Piece of my heart,Janis Joplin con Las Supremas de Móstoles como coristas,,España,Cataluña,Sabadell,F,47,Humorista
5,9,"Fever, de Peggy Lee",Yolanda Ramos,4,4,4,4,4,,8.0,16 (4),0,Fever,Peggy Lee,,España,Cataluña,Sabadell,F,47,Humorista
5,10,"Soy un gnomo, de David el gnomo (David el Gnomo)",Yolanda Ramos,4,4,4,4,6,,10.0,16 (4),0,Soy un gnomo,David el gnomo (David el Gnomo),,España,Cataluña,Sabadell,F,47,Humorista
5,11,"Cuando zarpa el amor, de Dionisio Martín con Carlos Marco como Ángeles Muñoz (Camela) (Trae un amigo)",Yolanda Ramos,12,6,6,9,7,,15.0,33 (8),0,Cuando zarpa el amor,Dionisio Martín con Carlos Marco como Ángeles Muñoz (Camela) (Trae un amigo),Trae un amigo,España,Cataluña,Sabadell,F,47,Humorista
5,12,"¿Quién maneja mi barca?, de Remedios Amaya",Yolanda Ramos,4,4,4,5,5,,9.0,17 (4),0,¿Quién maneja mi barca?,Remedios Amaya,,España,Cataluña,Sabadell,F,47,Humorista
5,13,"Ça plane pour moi, de Plastic Bertrand",Yolanda Ramos,4,10,5,6,6,,12.0,25 (6),0,Ça plane pour moi,Plastic Bertrand,,España,Cataluña,Sabadell,F,47,Humorista
5,14,"Suspiros de España, de Estrellita Castro",Yolanda Ramos,4,4,4,4,4,,8.0,16 (4),0,Suspiros,"España, de Estrellita Castro",,España,Cataluña,Sabadell,F,47,Humorista
5,15,"La yenka, de Enrique y Ana (Dos en uno)",Yolanda Ramos,4,4,6,6,6,,11.0,20 (5),0,La yenka,Enrique y Ana (Dos en uno),Dos,España,Cataluña,Sabadell,F,47,Humorista
5,16,"Kung Fu Fighting, de Carl Douglas",Yolanda Ramos,4,4,4,4,8,,12.0,16 (4),0,Kung Fu Fighting,Carl Douglas,,España,Cataluña,Sabadell,F,47,Humorista
5,17,"Dora la exploradora, de Dora la Exploradora (Dora la Exploradora)",Yolanda Ramos,5,6,11,12,8,,17.0,34 (9),0,Dora la exploradora,Dora la Exploradora (Dora la Exploradora),,España,Cataluña,Sabadell,F,47,Humorista
6,1,"Lo haré por ti, de Paulina Rubio",Pepa Aniorte,12,10,8,11,11,,23.0,41 (12),0,Lo haré por ti,Paulina Rubio,,España,Valencia,Orihuela,F,44,Cine
6,2,"Killing Me Softly with His Song, de Roberta Flack",Pepa Aniorte,5,8,9,8,5,,12.0,30 (7),0,Killing Me Softly with His Song,Roberta Flack,,España,Valencia,Orihuela,F,44,Cine
6,3,"Ella, de Bebe",Pepa Aniorte,10,6,6,6,8,,15.0,28 (7),0,Ella,Bebe,,España,Valencia,Orihuela,F,44,Cine
6,4,"Cómo hemos cambiado, de Sole Giménez (Presuntos Implicados) (Training Vip)",Pepa Aniorte,9,9,7,5,9,,16.0,30 (7),0,Cómo hemos cambiado,Sole Giménez (Presuntos Implicados) (Training Vip),Training,España,Valencia,Orihuela,F,44,Cine
6,5,"Yo tenía un novio (que tocaba en un conjunto beat), de Rubi (Rubi y Los Casinos)",Pepa Aniorte,10,7,8,8,6,,14.0,33 (8),0,Yo tenía un novio (que tocaba en un conjunto beat),Rubi (Rubi y Los Casinos),,España,Valencia,Orihuela,F,44,Cine
6,6,"Yo no te pido la luna, de Daniela Romo",Pepa Aniorte,10,9,11,10,11,,22.0,40 (11),0,Yo no te pido la luna,Daniela Romo,,España,Valencia,Orihuela,F,44,Cine
6,7,"Dile que la quiero, de David Civera (Training Vip)",Pepa Aniorte,5,6,5,5,9,,14.0,21 (5),0,Dile que la quiero,David Civera (Training Vip),Training,España,Valencia,Orihuela,F,44,Cine
6,8,"Look at me, de Geri Halliwell",Pepa Aniorte,5,5,7,8,6,,12.0,25 (6),0,Look at me,Geri Halliwell,,España,Valencia,Orihuela,F,44,Cine
6,9,"Desde mi libertad, de Ana Belén",Pepa Aniorte,6,4,6,4,7,,11.0,20 (4),0,Desde mi libertad,Ana Belén,,España,Valencia,Orihuela,F,44,Cine
6,10,"El talismán, de Rosana",Pepa Aniorte,7,8,9,8,8,,15.0,32 (7),0,El talismán,Rosana,,España,Valencia,Orihuela,F,44,Cine
6,11,"Mediterráneo, de Lolita Flores con Secun de la Rosa como Joan Manuel Serrat (Trae un amigo)",Pepa Aniorte,5,7,8,5,5,,11.0,25 (6),0,Mediterráneo,Lolita Flores con Secun de la Rosa como Joan Manuel Serrat (Trae un amigo),Trae un amigo,España,Valencia,Orihuela,F,44,Cine
6,12,"Oye, de Elsa Baeza",Pepa Aniorte,8,7,8,7,7,,14.0,30 (7),0,Oye,Elsa Baeza,,España,Valencia,Orihuela,F,44,Cine
6,13,"Serenade, de Cristina Llanos (Dover)",Pepa Aniorte,12,10,11,11,11,,22.0,44 (11),0,Serenade,Cristina Llanos (Dover),,España,Valencia,Orihuela,F,44,Cine
6,14,"Ni tú ni yo, de Jennifer Lopez",Pepa Aniorte,6,5,4,4,4,,8.0,19 (4),0,Ni tú ni yo,Jennifer Lopez,,España,Valencia,Orihuela,F,44,Cine
6,15,"Celos, de Tamara (Original y copia)",Pepa Aniorte,6,9,8,9,9,,17.0,32 (8),0,Celos,Tamara (Original y copia),Original,España,Valencia,Orihuela,F,44,Cine
6,16,"Vivo cantando, de Salomé",Pepa Aniorte,11,10,11,11,10,,21.0,43 (11),0,Vivo cantando,Salomé,,España,Valencia,Orihuela,F,44,Cine
6,17,"Lo eres todo, de Luz Casal",Pepa Aniorte,8,9,10,12,11,,21.0,39 (10),0,Lo eres todo,Luz Casal,,España,Valencia,Orihuela,F,44,Cine
6,18,"Tocaré, de Aurora Beltrán (Tahúres Zurdos)",Pepa Aniorte,12,10,10,7,9,,19.0,39 (10),0,Tocaré,Aurora Beltrán (Tahúres Zurdos),,España,Valencia,Orihuela,F,44,Cine
